Epoch,Train Loss,Recall@5,MRR5,Best Epoch for Recall@5,Best Epoch for MRR5,Train Loss,Recall@10,MRR10,Best Epoch for Recall@10,Best Epoch for MRR10,Train Loss,Recall@20,MRR20,Best Epoch for Recall@20,Best Epoch for MRR20
11,"tensor(70802.0625, device='cuda:0', grad_fn=<AddBackward0>)",12.239154616240267,7.099276974416018,11,10,"tensor(70802.0625, device='cuda:0', grad_fn=<AddBackward0>)",17.098998887652947,7.74216413298727,11,10,"tensor(70802.0625, device='cuda:0', grad_fn=<AddBackward0>)",22.583982202447164,8.120412888780734,9,10
12,"tensor(70651.1172, device='cuda:0', grad_fn=<AddBackward0>)",12.232480533926585,7.108676307007787,11,12,"tensor(70651.1172, device='cuda:0', grad_fn=<AddBackward0>)",17.058954393770858,7.751242120875047,11,12,"tensor(70651.1172, device='cuda:0', grad_fn=<AddBackward0>)",22.67853170189099,8.139118594563199,12,12
13,"tensor(70391.2031, device='cuda:0', grad_fn=<AddBackward0>)",12.308120133481646,7.120114942528737,13,13,"tensor(70391.2031, device='cuda:0', grad_fn=<AddBackward0>)",17.149054505005562,7.761479686424069,13,13,"tensor(70391.2031, device='cuda:0', grad_fn=<AddBackward0>)",22.711902113459402,8.144492765040233,13,13
14,"tensor(70346.6562, device='cuda:0', grad_fn=<AddBackward0>)",12.225806451612902,7.073155357804967,13,13,"tensor(70346.6562, device='cuda:0', grad_fn=<AddBackward0>)",17.114571746384872,7.723537616752299,13,13,"tensor(70346.6562, device='cuda:0', grad_fn=<AddBackward0>)",22.757508342602893,8.11063983344975,14,13
15,"tensor(70183.6797, device='cuda:0', grad_fn=<AddBackward0>)",12.201334816462737,7.114627363737486,13,13,"tensor(70183.6797, device='cuda:0', grad_fn=<AddBackward0>)",17.162402669632925,7.776012588943624,15,15,"tensor(70183.6797, device='cuda:0', grad_fn=<AddBackward0>)",22.800889877641826,8.163803674399125,15,15
16,"tensor(70089.3438, device='cuda:0', grad_fn=<AddBackward0>)",12.278086763070078,7.131572117167222,13,16,"tensor(70089.3438, device='cuda:0', grad_fn=<AddBackward0>)",17.16907675194661,7.780782439041616,16,16,"tensor(70089.3438, device='cuda:0', grad_fn=<AddBackward0>)",22.763070077864295,8.165790805552133,15,16
17,"tensor(69975.3281, device='cuda:0', grad_fn=<AddBackward0>)",12.268075639599555,7.161345939933258,13,17,"tensor(69975.3281, device='cuda:0', grad_fn=<AddBackward0>)",17.127919911012235,7.809655790384378,16,17,"tensor(69975.3281, device='cuda:0', grad_fn=<AddBackward0>)",22.79310344827586,8.200643090711477,15,17
18,"tensor(69854.2109, device='cuda:0', grad_fn=<AddBackward0>)",12.270300333704116,7.148943270300332,13,17,"tensor(69854.2109, device='cuda:0', grad_fn=<AddBackward0>)",17.199110122358174,7.8048930028073515,18,17,"tensor(69854.2109, device='cuda:0', grad_fn=<AddBackward0>)",22.809788654060068,8.19090355317893,18,17
19,"tensor(69806.9453, device='cuda:0', grad_fn=<AddBackward0>)",12.293659621802004,7.165665554319613,13,19,"tensor(69806.9453, device='cuda:0', grad_fn=<AddBackward0>)",17.219132369299224,7.819216678143262,19,19,"tensor(69806.9453, device='cuda:0', grad_fn=<AddBackward0>)",22.797552836484982,8.204423513487377,18,19
20,"tensor(69782.6250, device='cuda:0', grad_fn=<AddBackward0>)",12.323692992213571,7.175528364849833,20,20,"tensor(69782.6250, device='cuda:0', grad_fn=<AddBackward0>)",17.223581757508345,7.824944824054947,20,20,"tensor(69782.6250, device='cuda:0', grad_fn=<AddBackward0>)",22.805339265850947,8.210376540534318,18,20
21,"tensor(69662.8047, device='cuda:0', grad_fn=<AddBackward0>)",12.32258064516129,7.164701520207636,20,20,"tensor(69662.8047, device='cuda:0', grad_fn=<AddBackward0>)",17.174638487208007,7.81062467997952,20,20,"tensor(69662.8047, device='cuda:0', grad_fn=<AddBackward0>)",22.795328142380423,8.19758991729555,18,20
22,"tensor(69548.0078, device='cuda:0', grad_fn=<AddBackward0>)",12.328142380422692,7.192417500926957,22,22,"tensor(69548.0078, device='cuda:0', grad_fn=<AddBackward0>)",17.196885428253612,7.839629129367727,20,22,"tensor(69548.0078, device='cuda:0', grad_fn=<AddBackward0>)",22.78309232480534,8.223192886918145,18,22
23,"tensor(69495.4531, device='cuda:0', grad_fn=<AddBackward0>)",12.327030033370413,7.18533555802744,22,22,"tensor(69495.4531, device='cuda:0', grad_fn=<AddBackward0>)",17.21802002224694,7.836878277451135,20,22,"tensor(69495.4531, device='cuda:0', grad_fn=<AddBackward0>)",22.832035595105673,8.223571374487081,23,23
24,"tensor(69452.8203, device='cuda:0', grad_fn=<AddBackward0>)",12.35817575083426,7.187245087133853,24,22,"tensor(69452.8203, device='cuda:0', grad_fn=<AddBackward0>)",17.266963292547274,7.839435351448701,24,22,"tensor(69452.8203, device='cuda:0', grad_fn=<AddBackward0>)",22.846496106785317,8.224202339745583,24,24
25,"tensor(69376.1953, device='cuda:0', grad_fn=<AddBackward0>)",12.348164627363738,7.194308490915831,24,25,"tensor(69376.1953, device='cuda:0', grad_fn=<AddBackward0>)",17.294771968854285,7.851921005702987,25,25,"tensor(69376.1953, device='cuda:0', grad_fn=<AddBackward0>)",22.810901001112345,8.230648456518317,24,25
26,"tensor(69367.9922, device='cuda:0', grad_fn=<AddBackward0>)",12.298109010011125,7.174823878383389,24,25,"tensor(69367.9922, device='cuda:0', grad_fn=<AddBackward0>)",17.281423804226918,7.836935219026432,25,25,"tensor(69367.9922, device='cuda:0', grad_fn=<AddBackward0>)",22.82313681868743,8.219029240618717,24,25
27,"tensor(69235.0391, device='cuda:0', grad_fn=<AddBackward0>)",12.359288097886541,7.226047460140897,27,27,"tensor(69235.0391, device='cuda:0', grad_fn=<AddBackward0>)",17.202447163515018,7.8701409855748015,25,27,"tensor(69235.0391, device='cuda:0', grad_fn=<AddBackward0>)",22.769744160177975,8.25369254391,24,27
28,"tensor(69184.0781, device='cuda:0', grad_fn=<AddBackward0>)",12.39265850945495,7.222265480163144,28,27,"tensor(69184.0781, device='cuda:0', grad_fn=<AddBackward0>)",17.24805339265851,7.867496071472713,25,27,"tensor(69184.0781, device='cuda:0', grad_fn=<AddBackward0>)",22.81757508342603,8.252269863933966,24,27
29,"tensor(69220.4375, device='cuda:0', grad_fn=<AddBackward0>)",12.303670745272525,7.168520578420468,28,27,"tensor(69220.4375, device='cuda:0', grad_fn=<AddBackward0>)",17.186874304783093,7.817190176033334,25,27,"tensor(69220.4375, device='cuda:0', grad_fn=<AddBackward0>)",22.810901001112345,8.204474710500067,24,27
