Epoch,Train Loss,Recall@5,MRR5,Best Epoch for Recall@5,Best Epoch for MRR5,Train Loss,Recall@10,MRR10,Best Epoch for Recall@10,Best Epoch for MRR10,Train Loss,Recall@20,MRR20,Best Epoch for Recall@20,Best Epoch for MRR20
10,"tensor(38743.2891, device='cuda:0', grad_fn=<AddBackward0>)",27.08702791461412,15.194608648056926,10,10,"tensor(38743.2891, device='cuda:0', grad_fn=<AddBackward0>)",38.927750410509034,16.76325683530117,10,10,"tensor(38743.2891, device='cuda:0', grad_fn=<AddBackward0>)",52.51231527093596,17.70322634587321,10,10
11,"tensor(38638.3711, device='cuda:0', grad_fn=<AddBackward0>)",27.211822660098523,15.229337712096333,11,11,"tensor(38638.3711, device='cuda:0', grad_fn=<AddBackward0>)",38.94417077175698,16.783887194724635,11,11,"tensor(38638.3711, device='cuda:0', grad_fn=<AddBackward0>)",52.50738916256158,17.720379784383923,10,11
12,"tensor(38551.9609, device='cuda:0', grad_fn=<AddBackward0>)",27.182266009852217,15.233415435139571,11,12,"tensor(38551.9609, device='cuda:0', grad_fn=<AddBackward0>)",39.03448275862069,16.80932050981312,12,12,"tensor(38551.9609, device='cuda:0', grad_fn=<AddBackward0>)",52.47454844006568,17.73875652541676,10,12
13,"tensor(38475.6406, device='cuda:0', grad_fn=<AddBackward0>)",27.201970443349754,15.225506294471813,11,12,"tensor(38475.6406, device='cuda:0', grad_fn=<AddBackward0>)",38.91954022988506,16.781882868089767,12,12,"tensor(38475.6406, device='cuda:0', grad_fn=<AddBackward0>)",52.504105090311995,17.723755476903687,10,12
14,"tensor(38395.6211, device='cuda:0', grad_fn=<AddBackward0>)",27.292282430213465,15.31288998357964,14,14,"tensor(38395.6211, device='cuda:0', grad_fn=<AddBackward0>)",39.11494252873563,16.881789689055697,14,14,"tensor(38395.6211, device='cuda:0', grad_fn=<AddBackward0>)",52.64203612479474,17.81959180811382,14,14
15,"tensor(38330.6680, device='cuda:0', grad_fn=<AddBackward0>)",27.37110016420361,15.307690202517787,15,14,"tensor(38330.6680, device='cuda:0', grad_fn=<AddBackward0>)",39.28407224958949,16.885105689785494,15,15,"tensor(38330.6680, device='cuda:0', grad_fn=<AddBackward0>)",52.73891625615763,17.815225527689307,15,14
16,"tensor(38269.6133, device='cuda:0', grad_fn=<AddBackward0>)",27.420361247947454,15.362561576354677,16,16,"tensor(38269.6133, device='cuda:0', grad_fn=<AddBackward0>)",39.174055829228244,16.918880809028593,15,16,"tensor(38269.6133, device='cuda:0', grad_fn=<AddBackward0>)",52.64860426929392,17.851688370962915,15,16
17,"tensor(38208.3008, device='cuda:0', grad_fn=<AddBackward0>)",27.435139573070604,15.329255610290094,17,16,"tensor(38208.3008, device='cuda:0', grad_fn=<AddBackward0>)",39.32840722495895,16.903039721635782,17,16,"tensor(38208.3008, device='cuda:0', grad_fn=<AddBackward0>)",52.77832512315271,17.83255525920314,17,16
18,"tensor(38157.3750, device='cuda:0', grad_fn=<AddBackward0>)",27.46141215106732,15.396551724137927,18,18,"tensor(38157.3750, device='cuda:0', grad_fn=<AddBackward0>)",39.21510673234811,16.9537584382412,17,18,"tensor(38157.3750, device='cuda:0', grad_fn=<AddBackward0>)",52.69786535303776,17.88372297641941,17,18
19,"tensor(38113.0469, device='cuda:0', grad_fn=<AddBackward0>)",27.369458128078815,15.39047619047619,18,18,"tensor(38113.0469, device='cuda:0', grad_fn=<AddBackward0>)",39.21674876847291,16.962210363072437,17,19,"tensor(38113.0469, device='cuda:0', grad_fn=<AddBackward0>)",52.64696223316913,17.892330058196357,17,19
20,"tensor(38071.6094, device='cuda:0', grad_fn=<AddBackward0>)",27.60591133004926,15.428270388615218,20,20,"tensor(38071.6094, device='cuda:0', grad_fn=<AddBackward0>)",39.23645320197045,16.970651862277478,17,20,"tensor(38071.6094, device='cuda:0', grad_fn=<AddBackward0>)",52.79474548440065,17.910470594510496,20,20
21,"tensor(38021.2266, device='cuda:0', grad_fn=<AddBackward0>)",27.34975369458128,15.372167487684733,20,20,"tensor(38021.2266, device='cuda:0', grad_fn=<AddBackward0>)",39.19047619047619,16.944206609847004,17,20,"tensor(38021.2266, device='cuda:0', grad_fn=<AddBackward0>)",52.68144499178982,17.87878712833646,20,20
22,"tensor(37946.1914, device='cuda:0', grad_fn=<AddBackward0>)",27.49425287356322,15.38984674329502,20,20,"tensor(37946.1914, device='cuda:0', grad_fn=<AddBackward0>)",39.25779967159278,16.949365340005738,17,20,"tensor(37946.1914, device='cuda:0', grad_fn=<AddBackward0>)",52.622331691297205,17.876224658663006,20,20
23,"tensor(37928.4336, device='cuda:0', grad_fn=<AddBackward0>)",27.420361247947454,15.389655172413793,20,20,"tensor(37928.4336, device='cuda:0', grad_fn=<AddBackward0>)",39.26929392446634,16.964256392212054,17,20,"tensor(37928.4336, device='cuda:0', grad_fn=<AddBackward0>)",52.68637110016421,17.8944421692277,20,20
24,"tensor(37896.5625, device='cuda:0', grad_fn=<AddBackward0>)",27.569786535303777,15.408456486042693,20,20,"tensor(37896.5625, device='cuda:0', grad_fn=<AddBackward0>)",39.229885057471265,16.951126619230063,17,20,"tensor(37896.5625, device='cuda:0', grad_fn=<AddBackward0>)",52.615763546798036,17.879298697234955,20,20
25,"tensor(37880.3359, device='cuda:0', grad_fn=<AddBackward0>)",27.499178981937604,15.389244663382595,20,20,"tensor(37880.3359, device='cuda:0', grad_fn=<AddBackward0>)",39.27914614121511,16.952290379753432,17,20,"tensor(37880.3359, device='cuda:0', grad_fn=<AddBackward0>)",52.64860426929392,17.876848346564024,20,20
26,"tensor(37814.1953, device='cuda:0', grad_fn=<AddBackward0>)",27.418719211822662,15.384811165845647,20,20,"tensor(37814.1953, device='cuda:0', grad_fn=<AddBackward0>)",39.20197044334975,16.946583652618134,17,20,"tensor(37814.1953, device='cuda:0', grad_fn=<AddBackward0>)",52.60591133004926,17.874584780311764,20,20
27,"tensor(37789.4727, device='cuda:0', grad_fn=<AddBackward0>)",27.486042692939243,15.388204707170223,20,20,"tensor(37789.4727, device='cuda:0', grad_fn=<AddBackward0>)",39.2495894909688,16.949409648917037,17,20,"tensor(37789.4727, device='cuda:0', grad_fn=<AddBackward0>)",52.56978653530378,17.872894189940546,20,20
28,"tensor(37788.4531, device='cuda:0', grad_fn=<AddBackward0>)",27.525451559934318,15.413793103448276,20,20,"tensor(37788.4531, device='cuda:0', grad_fn=<AddBackward0>)",39.297208538587846,16.97075546693773,17,28,"tensor(37788.4531, device='cuda:0', grad_fn=<AddBackward0>)",52.60591133004926,17.8898552989787,20,20
29,"tensor(37719.5781, device='cuda:0', grad_fn=<AddBackward0>)",27.548440065681447,15.445922276956757,20,29,"tensor(37719.5781, device='cuda:0', grad_fn=<AddBackward0>)",39.27257799671593,16.99814228373342,17,29,"tensor(37719.5781, device='cuda:0', grad_fn=<AddBackward0>)",52.645320197044335,17.92308593524431,20,29
