Epoch,Train Loss,Recall@5,MRR5,Best Epoch for Recall@5,Best Epoch for MRR5,Train Loss,Recall@10,MRR10,Best Epoch for Recall@10,Best Epoch for MRR10,Train Loss,Recall@20,MRR20,Best Epoch for Recall@20,Best Epoch for MRR20
20,"tensor(99119.7109, device='cuda:0', grad_fn=<AddBackward0>)",10.31924360400445,6.135465331850205,19,19,"tensor(99119.7109, device='cuda:0', grad_fn=<AddBackward0>)",14.493882091212459,6.686367127496159,20,19,"tensor(99119.7109, device='cuda:0', grad_fn=<AddBackward0>)",19.698553948832036,7.043906065050086,19,19
21,"tensor(99072.1953, device='cuda:0', grad_fn=<AddBackward0>)",10.375973303670746,6.158101594364108,21,19,"tensor(99072.1953, device='cuda:0', grad_fn=<AddBackward0>)",14.474972191323692,6.699957624874198,20,19,"tensor(99072.1953, device='cuda:0', grad_fn=<AddBackward0>)",19.681868743047833,7.058303629769647,19,19
22,"tensor(98994.6641, device='cuda:0', grad_fn=<AddBackward0>)",10.377085650723025,6.182313681868743,22,19,"tensor(98994.6641, device='cuda:0', grad_fn=<AddBackward0>)",14.447163515016683,6.7171182266009835,20,19,"tensor(98994.6641, device='cuda:0', grad_fn=<AddBackward0>)",19.624026696329256,7.072876909985823,19,19
23,"tensor(98972.2656, device='cuda:0', grad_fn=<AddBackward0>)",10.334816462736374,6.116777901371895,22,19,"tensor(98972.2656, device='cuda:0', grad_fn=<AddBackward0>)",14.469410456062292,6.660849797835337,20,19,"tensor(98972.2656, device='cuda:0', grad_fn=<AddBackward0>)",19.704115684093438,7.02040334213453,19,19
24,"tensor(98998.7422, device='cuda:0', grad_fn=<AddBackward0>)",10.370411568409343,6.138598442714127,22,19,"tensor(98998.7422, device='cuda:0', grad_fn=<AddBackward0>)",14.525027808676308,6.686166728463726,24,19,"tensor(98998.7422, device='cuda:0', grad_fn=<AddBackward0>)",19.803114571746384,7.0470499536256295,24,19
25,"tensor(98922.0156, device='cuda:0', grad_fn=<AddBackward0>)",10.381535038932146,6.1571931776047455,25,19,"tensor(98922.0156, device='cuda:0', grad_fn=<AddBackward0>)",14.545050055617354,6.707699472076559,25,19,"tensor(98922.0156, device='cuda:0', grad_fn=<AddBackward0>)",19.78309232480534,7.066792473813346,24,19
26,"tensor(98922.2344, device='cuda:0', grad_fn=<AddBackward0>)",10.446051167964406,6.205561735261401,26,26,"tensor(98922.2344, device='cuda:0', grad_fn=<AddBackward0>)",14.57730812013348,6.749679979518687,26,26,"tensor(98922.2344, device='cuda:0', grad_fn=<AddBackward0>)",19.834260289210235,7.110474351156334,26,26
27,"tensor(98851.6797, device='cuda:0', grad_fn=<AddBackward0>)",10.46607341490545,6.204356692621431,27,26,"tensor(98851.6797, device='cuda:0', grad_fn=<AddBackward0>)",14.627363737486096,6.749156028744461,27,26,"tensor(98851.6797, device='cuda:0', grad_fn=<AddBackward0>)",19.843159065628477,7.107773547492817,27,26
28,"tensor(98892.8281, device='cuda:0', grad_fn=<AddBackward0>)",10.467185761957731,6.219595847237672,28,28,"tensor(98892.8281, device='cuda:0', grad_fn=<AddBackward0>)",14.676307007786429,6.775506735879372,28,28,"tensor(98892.8281, device='cuda:0', grad_fn=<AddBackward0>)",19.9210233592881,7.134696331784729,28,28
29,"tensor(98860.9453, device='cuda:0', grad_fn=<AddBackward0>)",10.331479421579532,6.1367445309603275,28,28,"tensor(98860.9453, device='cuda:0', grad_fn=<AddBackward0>)",14.621802002224694,6.704531490015361,28,28,"tensor(98860.9453, device='cuda:0', grad_fn=<AddBackward0>)",19.909899888765295,7.067871038130908,28,28
